PC1,PC2
0.11561266474260475,0.6741991070413239
0.12622824703394742,0.652794611447393
0.14399685510028024,0.6314095223366778
0.1468221252088109,0.6071753431606913
0.15430835357114306,0.5780614062674944
0.15042508273224792,0.5576964853450469
1.234487220635438,-0.003991371303086365
1.234419050484961,-0.0040010235148964885
1.2343782439528033,-0.004012373788905651
1.2342710663886658,-0.004041391039961896
1.2342384005362472,-0.004039696702333273
1.234234771701389,-0.004094424992466257
1.2343152082671223,-0.004062543964872027
1.234139491089862,-0.004073104514852782
1.2343738732250273,-0.004004991155358534
1.234299725638312,-0.00409284868424917
1.2343002602842001,-0.004128568834194701
1.2342621230438895,-0.0041423940348456366
1.2342645378994068,-0.004159522536398941
1.2342569644362316,-0.0042472307434372495
1.2342335791890935,-0.004263779267347302
1.2342468355497032,-0.004236088242840881
1.2342332422400804,-0.0042553193831117745
1.2339394590465347,-0.004385871480881136
1.2339275109871957,-0.004399315094106823
1.2340414055562694,-0.004395368788842803
1.2340307982888405,-0.004400558077846342
1.2339525603835657,-0.004461531076045712
1.2338730448231303,-0.004534404319988364
1.2338399989287205,-0.004561460480758925
1.2337953933643933,-0.004564604835836007
1.233684635404419,-0.004550076615559412
1.2336555637070086,-0.004574932943391392
1.2335724708952578,-0.004633031759688019
1.2335051869352829,-0.0046636441144573505
1.2334682878520167,-0.004689225184662564
0.21238438573369117,-0.3420733447529262
0.19917437824188702,-0.3525139434056144
0.17168023763351742,-0.3718262450850752
0.1580436262683728,-0.38508243674262893
0.14802115117168407,-0.395948649270758
0.11719425913802749,-0.4067358085200782
0.07930999612945933,-0.4176097817357952
0.041339878741987864,-0.43309699807513946
0.002870662545716202,-0.4440484603852457
-0.02986445280250332,-0.4550614727938913
-0.030740176260646405,-0.45730850428535963
-0.050856021050628336,-0.4604297121219411
-0.08465183224839103,-0.4628768263407654
-0.09720826672682713,-0.4707927566545524
-0.07138681697048564,-0.47605718011437664
-0.06714116167988819,-0.48934538216689644
-0.08254175048746724,-0.5024637344292489
-0.12343021034433395,-0.521912075536901
-0.11511725670858852,-0.5253485700930495
-0.1306039793515314,-0.5332483483286038
-0.1568447502700961,-0.5500901828751725
-0.17777953684715544,-0.5634084474945832
-0.1942428649143654,-0.577580205692806
-0.2164392340138673,-0.5868333305383829
-0.22669903521905177,-0.5909635685619359
-0.2522848121585824,-0.6026782180926529
-0.30667839505845285,-0.623451949524564
-0.32234613942763773,-0.6379201407275495
-0.31246989834605005,-0.6419102045305479
-0.3252069258261054,-0.6533728901457576
1.1166865163190416,-0.041181947857364426
1.1135654639425288,-0.04513548443794076
1.1031012394224888,-0.05124889241777629
1.0954581875597003,-0.05486912399599929
1.1002851690477915,-0.053837749432879806
1.1115011762380418,-0.05182457488573475
1.1178210829545523,-0.05153050970570891
1.1249159577989056,-0.04975865136976116
1.129519183574332,-0.0494355294297667
1.1331452704409855,-0.049169737105343336
1.1363961103218585,-0.048871043504245607
1.1352007632558845,-0.05068247518591086
1.1349389327219357,-0.05211554590020004
1.1340255670552428,-0.05295347323489752
1.1342074556512713,-0.05377019678502522
1.131938041224146,-0.05539049976230168
1.1282611222092773,-0.057261379672919
1.1289972040181122,-0.057652343748918276
1.1259848280531495,-0.05912141224277227
1.1261791067327385,-0.05952913342531461
1.126524926173731,-0.06062997213333294
1.127375492321381,-0.06091260833965183
1.1292681879157271,-0.0606473601616966
1.1325848446554063,-0.05983911145649017
1.1329718689876884,-0.060253888050303614
1.1310196152820116,-0.0617054925427143
1.1313552907772562,-0.061583116970531517
1.1317332461694565,-0.0629640402851201
1.1316855997520403,-0.06370338277238413
1.1320143222880272,-0.06403768757881961
0.8540929552207475,-0.28568436107364564
0.8486060649124844,-0.2908654214429975
0.8420818618521798,-0.30127559482806265
0.8340820667522836,-0.3110090430634087
0.8153330804849669,-0.3258056800112073
0.8089825141555139,-0.33908118141838545
0.7947807692883428,-0.3514706214025673
0.7865953293548269,-0.36469192557627855
0.7785789122507867,-0.37757410238109157
0.7714279918515812,-0.3854494382536096
0.7660648897288517,-0.389149371113023
0.7664726011620111,-0.38849183850239766
0.7517072803952135,-0.3964220477683555
0.7448869926022706,-0.4055009658141484
0.7442020518569382,-0.41213643080619833
0.7379229920381566,-0.42140183407880677
0.7279026681204303,-0.43134464143238227
0.7123312901548483,-0.4441082069356918
0.6995869386466973,-0.45442629470876317
0.6753655821109021,-0.4576739053075986
0.6870528565562969,-0.4666003306926185
0.6727083088796292,-0.48000907438152635
0.6680429931919738,-0.4890697552156736
0.6585598690898938,-0.5009656635805625
0.636746620689683,-0.5202605421003316
0.6174207062331067,-0.5382037587281258
0.6092339092540312,-0.5488457403107477
0.5957194139698112,-0.5634342136636851
0.5727488915514518,-0.5851039148971878
0.5539399251624747,-0.6042027580956274
0.9842167786124092,-0.17801730916990183
0.9822937060480804,-0.1810183741233233
0.9821772666395202,-0.18329672898652538
0.9829105362193792,-0.1857120830543645
0.9850008104658451,-0.18701967744711034
0.9847625120505472,-0.1905749336308109
0.9853549063242111,-0.19218512561534437
0.9892554137240038,-0.1919785085020299
0.9902598194380422,-0.19251235206620185
0.9888490888046945,-0.19457726625279623
0.9845772718046151,-0.1990099223612812
0.9819546020405392,-0.20078849688353637
0.9733159143614019,-0.20680832378755662
0.9635792619432432,-0.21298091286424933
0.9629026031586213,-0.2132452332959523
0.9581902249368135,-0.21727184516243386
0.9585318230145531,-0.21940218841090742
0.9554018040492613,-0.22327619788914263
0.9507401202394286,-0.22661659139574541
0.9463524625522711,-0.23303086375173782
0.9441622462273713,-0.23702860836447806
0.9405001612149223,-0.24219552691153345
0.9340841556070988,-0.24811743423758195
0.9317538199987716,-0.2508752268365473
0.9280462980230512,-0.25435062929803437
0.919345986978466,-0.26109574393158025
0.918455441216637,-0.2628109434482576
0.9196669012548215,-0.26275952209128417
0.9191087723857299,-0.2644489888077791
0.9151252351246764,-0.26844005653305697
0.9490150657308075,-0.030222831846511217
0.9292744833384055,-0.03861532562978084
0.8882467125762932,-0.0442703417814998
0.8703076709004104,-0.056568272216589444
0.8598796093594636,-0.0603152478139656
0.8928753960164922,-0.06004802380621221
0.9141333842073066,-0.0568317842403769
0.9263142764129254,-0.05450558117022449
0.9343512707404604,-0.05347758342678186
0.9419553786048814,-0.05359921424348277
0.9492673550966528,-0.05447773640067313
0.9564007709385923,-0.0567674135224053
0.9580446540422349,-0.05994661563874197
0.9538481921671407,-0.06385965020863053
0.9503075299730379,-0.06731439700218701
0.9464287627992687,-0.07198237226825739
0.9494221460079133,-0.07610096870855035
0.9535573405696953,-0.07930319270326615
0.9511543001816191,-0.0834058887508573
0.9495852934953594,-0.08746207176645966
0.9464999867780752,-0.09083459803859781
0.9448345382467106,-0.09549113655781305
0.9438774800337403,-0.09924170303208124
0.94346480849258,-0.10317671650390711
0.9418989049845466,-0.10688943884936862
0.9413243724299193,-0.1089120888787844
0.9415020893313113,-0.11268094809123694
0.9392187364397424,-0.11671099182846705
0.9382563645940354,-0.11702405328643668
0.9392400300164174,-0.12001996322184302
1.2283266696401856,-0.0049251637867738
1.2282540709156309,-0.004893731430792329
1.2277158485088293,-0.004834847849677875
1.2273569357587402,-0.004736990325042887
1.2269069686064427,-0.004746025919188166
1.2268056531712779,-0.0048421342661244555
1.226520637731395,-0.004679339183229445
1.2265920744738121,-0.0049518212016242
1.2264779967474506,-0.005283657453857839
1.2259845140034675,-0.005062599877941126
1.2260622475676433,-0.00530113616648603
1.2260291711688127,-0.005393775025820709
1.2262101855670144,-0.005644203513238986
1.2262074229733153,-0.005697269011862258
1.2261839585818108,-0.0057538836999574084
1.2261318768767848,-0.006111201386826834
1.2256996396200641,-0.006206588744683886
1.2256420623023772,-0.0065010665859598455
1.225226745189784,-0.006751549019316283
1.2247874730433166,-0.006937168140772605
1.2244569010637434,-0.007213675910084159
1.2239791350841744,-0.007347881424157469
1.2237444277388956,-0.00744809461168731
1.22356951270181,-0.007612326875146419
1.223470811474568,-0.007767055235129254
1.2229746035460092,-0.007888992063419566
1.2230286859892268,-0.008071318972900109
1.2227935287602574,-0.008312645718204066
1.2226054276352774,-0.008469987663552888
1.2221087466906184,-0.008536392018509139
1.2208450811455993,-0.008698827440989914
1.220209183157571,-0.008934037045389424
1.2198078115628395,-0.009162366259215439
1.219412295995922,-0.009375990665285338
1.2283270968011597,-0.005350627776400357
1.2278643628917716,-0.005486941784742138
1.227674163813346,-0.005696632599383859
1.2274970652059143,-0.005747241967051496
1.2272012520719013,-0.0059008150882701085
1.2270863427469432,-0.006065838908912135
1.2267589328062423,-0.006224411364875211
1.2263871660681944,-0.006314940838122592
1.2260681042570771,-0.006488429537474196
1.225537568239673,-0.006647890589167856
1.2256376919574596,-0.006766614994361541
1.2258701184896827,-0.006601150898408361
1.224811076820425,-0.007071371139131441
1.2234821525062034,-0.007674190999507368
1.2224864355984506,-0.008007461459664524
1.2216692863291414,-0.008362650657335791
1.2211547793854574,-0.008565741686057293
1.2188330242145913,-0.009673708000156662
1.2172894432987007,-0.00985020085841975
1.216369361738185,-0.010058255153175976
1.2170890235285696,-0.010345459112716665
1.2164278004324633,-0.01073709164152689
1.215820647406977,-0.011236495940101088
1.2146972706463535,-0.011810395079133456
1.21374722414595,-0.012360326211267317
1.2125304433210602,-0.013021069191990385
-3.0921147591421363,1.1160227052342133
-2.902533721897014,1.00561898139014
-2.769129083153266,0.8117076502161402
-2.691688100806648,0.7175801848778616
-2.4632930953333045,0.6424746198372665
-2.287891433772361,0.5379189158751473
-2.2483931075026633,0.45342797893203235
-2.261178312083394,0.30438755187722283
-2.293095879301209,0.2047627307613594
-6.63748043765717,6.131069594212377
-6.893378964808769,5.756485321380992
-5.92935439497913,5.210058389730088
-5.650987603854507,4.795628907397115
-5.459842924202725,4.48838467254883
-5.335749298956772,4.1682544216854795
-5.09362010478057,3.7816107009924163
-4.80979385660379,3.4928651858521658
-4.545793252105421,3.1564222199283183
-4.286074095840977,2.871441152467744
-4.161627859347265,2.568208217903847
-3.931244763655074,2.3261475668041376
-3.7793799559510384,2.0986329724444484
-3.6044664719484514,1.8959600394408223
-3.3787188808625,1.7067454829944364
-3.2481922758987936,1.4634391208808668
-3.137886007527515,1.2508625468062846
-2.2899435688065526,0.3797516603654878
-2.4072868315114144,0.08441417774838694
-2.433802095134778,-0.03537234337167168
-2.4805156708148206,-0.1330980801669334
1.2263979408311338,-0.006720081557398045
1.2264381913274025,-0.0068319987728936975
1.2261399271743199,-0.0070124230387914235
1.2258566110908198,-0.007145838379991247
1.2256519830626431,-0.007196207092069943
1.2256105722249757,-0.007205835499388106
1.2255520135708957,-0.007421577039944996
1.2254706031125275,-0.007510643659985576
1.2257131626066384,-0.007473761469057873
1.2257983111110997,-0.007645439655694193
1.2255681369820548,-0.007721956073671948
1.2258699980901087,-0.007649337307262606
1.2254458665312074,-0.00794371748872182
1.225005642887577,-0.008213077900431891
1.2248771092466226,-0.008219346653420903
1.2250487145975033,-0.008146151209318487
1.22512826547591,-0.008279297728658364
1.2251976178443322,-0.008303738516106964
1.2252556369023535,-0.00837034450274459
1.2255262749552092,-0.008328952980299321
1.2254067730275175,-0.008426876159430587
1.2252293273336137,-0.008630813838696436
1.2251847342037046,-0.008740320606676746
1.2249250266672385,-0.008930966691249403
1.224716296413502,-0.009037882385382525
1.2244296602968046,-0.009177740812682775
1.2241820258398173,-0.00928927322275162
1.2238742756776035,-0.009470144276190771
1.2234276694706165,-0.009677984595396143
1.2227343247734357,-0.010059887217418472
0.5603594598136818,-0.4231620907969503
0.5574299474263561,-0.41757646644856034
0.5512165799059274,-0.42462208028936393
0.5362211768779368,-0.4463355549678562
0.5185448125894074,-0.45192740432672346
0.6048594098280373,-0.41582173328002064
0.6280842719838107,-0.4151822081262978
0.6612491361679641,-0.40340296533687303
0.7430382474215053,-0.3083027630915385
0.7149223725001289,-0.32773667911381826
0.6780203360445304,-0.3507440101135705
0.6169225251319073,-0.38829708883520253
0.5948541170713624,-0.40126322899435957
0.557302566502461,-0.42005005878849433
0.557627663454594,-0.4216846492875503
0.5350744243302983,-0.4315701999981422
0.507046522955013,-0.4458831355606916
0.48344441094349666,-0.4573884419778818
0.519017682266529,-0.44072012174735786
0.49103839626621265,-0.4603870065347168
0.4691706891319889,-0.48054876394864127
0.49222402041397806,-0.46867494970633217
0.5073362679673054,-0.4587076357996078
0.49227439314985993,-0.4619640575373485
0.5200043600299795,-0.44485707150441195
0.6158699738545875,-0.4176753868418488
0.6526912894151634,-0.40531968564089865
0.6581751401984214,-0.40527042697217597
0.6659412962981368,-0.40158065864412196
0.6665997714974995,-0.40257827532823187
0.9031842530454389,-0.22728159108931384
0.9022769711408998,-0.22821312212571943
0.8950674708389746,-0.23175486149591626
0.8882760830859218,-0.2352236725792134
0.882773043033775,-0.236103977031438
0.8817353401940853,-0.2376291239149857
0.881229525961527,-0.23905769308446395
0.8776058007070985,-0.2387437626975489
0.8746850865839203,-0.2392661498838076
0.8692314712590616,-0.2403786207151003
0.8655492094419863,-0.24185151069144545
0.8642143048318083,-0.2416929414688804
0.8596520958159571,-0.24303083396966096
0.8540970441595711,-0.24413289477921174
0.8615929209534561,-0.2413735543639655
0.8571265814958587,-0.2443468735879392
0.8506993954786576,-0.24921785675246916
0.8492876156154707,-0.2523639783881269
0.8385948548759264,-0.2593827843308089
0.8367475303746295,-0.26370370655815434
0.8342710495461408,-0.26809355725369993
0.8292114201552915,-0.2729411598166322
0.820406086141421,-0.2795081965518375
0.8182874844303983,-0.28329468844209577
0.8218980188052516,-0.2835374683123691
0.8107890888980975,-0.29049534282923106
0.8116868330191979,-0.2924293829548165
0.8054887330944456,-0.29812246354815913
0.7986003524236344,-0.30345424662685316
0.7915685211614513,-0.3090494016301699
1.2311001881558514,-0.002992463178030756
1.2309642604014628,-0.003258896983306182
1.2310134021222576,-0.003318408487996664
1.2309978680693636,-0.0034095423622920017
1.2310056460850314,-0.0034624367999977184
1.2306499649843616,-0.0036412699652917224
1.230181381330152,-0.003827510564768313
1.2296004876287931,-0.004073910803648542
1.2290022447619489,-0.004266016219247213
1.2288188914117588,-0.004319470184829919
1.2284739001175318,-0.004334155557704859
1.2283723988513828,-0.0044956754664672366
1.2282750368289332,-0.0045040502156705456
1.2283985198923741,-0.004574171694875082
1.2282089561486969,-0.004668252943745613
1.2279125499241943,-0.0048602517753460394
1.2278129328139917,-0.004874371684451879
1.2278015856373836,-0.004999684137969375
1.2276296684407566,-0.005118562537341157
1.2271250888873213,-0.005299645986160686
1.2266100068778467,-0.005413563893598593
1.2264244348668938,-0.005575427839427118
1.226283699104571,-0.005695779160510505
1.2260171050360211,-0.005854411781407379
1.2256655523659128,-0.005904645299033145
1.2250168660763419,-0.005948125078746923
1.2245502784389128,-0.006228607504719068
1.2242696282300776,-0.006436606955611975
1.2237525001924197,-0.0066637451010605605
1.2233583302204583,-0.0068626326509161955
0.8050030735252603,0.38900484189727125
0.7993372342645451,0.39164665462335485
0.7996625114637671,0.38689161132891325
0.7975623496876324,0.38410589820633123
0.788107000736185,0.39062388024687383
0.7868300825456381,0.3849247507398291
0.7822178473284667,0.3861777017055166
0.7770335194257937,0.38782411934883226
0.7723281909123184,0.38966176680401743
0.7693227756869013,0.3885151982973814
0.7579943208854116,0.3987108651215142
0.756299280914641,0.4057602853450717
0.7478862176872055,0.41023379707268154
0.7433267482494578,0.4199178007427112
0.728555865006141,0.44248759516297614
0.7280304914925655,0.4459434513154078
0.7234071257159251,0.4495688304992435
0.7185630448608216,0.4532784757849405
0.7185026165437199,0.4400620723772014
0.7125942867127988,0.4307817338641149
0.7040481519048982,0.424677145780868
0.7114425332759277,0.399236245964231
0.699010928198747,0.4066630206002858
0.6965338764119798,0.40454612214900987
0.6968296786396714,0.3973994685298221
0.6864013249544685,0.40245554497137076
0.6822201958795185,0.401307634794453
0.6840993594372234,0.3858904989228458
0.6931126604360819,0.3810001094810444
0.6982823686219943,0.363914680106475
1.2349058370643964,-0.0043169277630481255
1.2348971499665364,-0.004358598391284707
1.234938318544736,-0.004348280545763475
1.2349006713531763,-0.004370340364272157
1.2348962565898243,-0.00438263418697193
1.2350940486084678,-0.004233642718957406
1.2350194286901355,-0.004291403663503497
1.235069179001312,-0.004316513246176451
1.2350328301584292,-0.004398297465913542
1.2350628759806672,-0.004388968223027821
1.2350400095541891,-0.004427031668521232
1.2350858827050317,-0.004430083850488316
1.2350777587738893,-0.004445517202145625
1.2350911929391808,-0.004377692447535507
1.2351051660921384,-0.004412036919918853
1.235108413258465,-0.004426489734897748
1.2350907508938043,-0.004448058446762655
1.2350833755561181,-0.004471840435069578
1.2350250195103647,-0.004541622998698906
1.2350015019668028,-0.004574262693660919
1.2349541861292401,-0.004603751628444864
1.2349486253531872,-0.004627836678307499
1.2349187937211765,-0.004657983727792854
1.2348522238679749,-0.004738501061107517
1.234817047473688,-0.004765617666179565
1.2347643572710065,-0.004799057926747274
1.2347388564094681,-0.004831847195125453
1.2346628815321232,-0.004911576677358152
1.2346069217468183,-0.004969997794042491
1.2345857330976175,-0.004992773603059083
1.2068857754523035,0.023071458943017403
1.2082697545372205,0.020195572350690544
1.2099124976257971,0.01746602086802948
1.2110296025045033,0.015189637956923475
1.2116064779530469,0.013772044404988632
1.2123982424980713,0.012065072228095025
1.2124943597500442,0.011233825714278126
1.2122023067225616,0.010973333504304501
1.212483418972615,0.009402564707865125
1.2137788098978513,0.008873999065513756
1.2127598672259419,0.006713094130852799
1.2141948735208514,0.005860270788738056
1.2151202717730991,0.005018524832368424
1.215574360685736,0.0035456199707031657
1.216046205546336,0.0025185694645830027
1.2166366597418534,0.001523977460492672
1.2174700468244315,0.00030201693425170617
1.2167819802110948,0.00021773786202451762
1.216877284903635,-0.0005187311036683752
1.216806524021864,-0.0010710550891966754
1.2170329870479455,-0.0018113876281779708
1.217070154345736,-0.0025553137340224973
1.2172547463841794,-0.003059015932257297
1.217228676889348,-0.003484582213556278
1.2171938886718245,-0.003943884041641244
1.217129233549477,-0.004332044780674695
1.2170703167053336,-0.004920260774375446
1.2170583607897778,-0.005340837071581274
1.2169925631128706,-0.005789284626652665
1.2170735340444898,-0.006198107697017455
0.8343377318933072,0.15981003716800835
0.8341074525267214,0.15538845114756122
0.8343752100300652,0.14962548884291466
0.8363170764045282,0.14122193402626407
0.8395807506450134,0.13264356626093685
0.8408894363628486,0.1240678810262285
0.8432403445179405,0.11557130533321101
0.8413324092485516,0.10587691855686186
0.8434822973671736,0.09466562643026236
0.8456435377966385,0.08505241137861018
0.8468120722185725,0.07248233814349767
0.8522832916704478,0.06111802868603913
0.8551201466592816,0.05166521162294771
0.8578115883171129,0.04221255113903495
0.8600807410127326,0.033625622125746116
0.8596250566299759,0.027579606409611476
0.8590542431309259,0.019451412929584206
0.8535648621319596,0.014008418402475834
0.8489550223261452,0.007623008277747389
0.844765941584901,0.000814548965143235
0.839119213023822,-0.005744745962374067
0.8335354157909963,-0.012369777423699874
0.8281757979137568,-0.018673518582160785
0.8206609700432931,-0.024792396629069957
0.8177125966487463,-0.03043877906562319
0.8127198263828587,-0.037931966903712075
0.8063599858798364,-0.046524050067251174
0.8004594454911309,-0.05258433572394145
0.7949967275982123,-0.060041097581449626
0.788846381038868,-0.06666508882630362
1.1145898057151873,-0.0803201838493194
1.1028993605181527,-0.0884288854006854
1.097763087687107,-0.06330456284958826
1.1025859841962375,-0.06697852601526423
1.1077639474520944,-0.07341471640721069
1.1055659535684932,-0.04896812063679245
1.1197263015017898,-0.07764183967632111
1.1231979602520938,-0.07512708203876646
1.130434921429674,-0.07048782841087052
1.1329434604375728,-0.06889142147796139
1.1321423370851833,-0.06942889965459816
1.129416639844742,-0.07161754892672735
1.1263976412390306,-0.07278923545099797
1.1256531612753184,-0.07340245765726953
1.1249629376358825,-0.07340141020528282
1.120545720365906,-0.0758389709669922
1.1212397145305686,-0.07548940808451808
1.115562640340505,-0.07874729707928163
1.1206898922216229,-0.07603602911180522
1.1200654769569405,-0.07688333460291996
1.1196906682414456,-0.07787520263676177
1.1187493686156036,-0.07937425936098627
1.1187759662914218,-0.08001472304088232
1.117430751856069,-0.08157546185124703
1.1157256636270427,-0.08321400791599902
1.1123260634423477,-0.08595705468968373
1.11317087360397,-0.08581006624339955
1.113313649238058,-0.08648735989949552
1.1125010166385,-0.08767494515883081
1.1122673218179584,-0.08857052752779716
1.1055196153772497,0.061824920972889406
1.1078850720174511,0.056216294507846994
1.1111689675866054,0.049644118977132765
1.1112833814198988,0.045960216696930026
1.1140975224648217,0.03832851781130471
1.1152902804669709,0.03499846517674571
1.1157840450194865,0.029198205668008147
1.177155612460199,0.020238589229822832
1.1729259604596554,0.023132353633069532
1.1668212705193282,0.027238415330406787
1.159475536860901,0.033664584710900114
1.150522254819041,0.040570923804380904
1.140780195834179,0.04910822973093151
1.1311751445225902,0.05882453547924611
1.121290664949699,0.06848660875830376
1.109114095431802,0.0786418640271433
1.0984735167827664,0.08775842803364135
1.0884220070002082,0.09552539460468962
1.0804703179435189,0.10123049412617507
1.07579167322825,0.10361172423951123
1.0775399253649391,0.09959841147042187
1.08609098906867,0.08847298577089122
1.0960100291155233,0.0755785762832193
1.1001460873638285,0.06909245640711556
1.1125040506908201,0.04209382862603449
1.115358912797062,0.0327888847531769
